site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_ID,species,length,mass,notes
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.95,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.35,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,12.19,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.32,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.21,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.29,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,11.87,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,10.52,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.73,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,12.53,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.71,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.66,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.13,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.44,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,11.51,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.49,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.41,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.63,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.05,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.84,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.27,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.17,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.57,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.07,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.55,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.82,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.54,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,15.22,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,13.04,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.93,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.22,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.29,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.74,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,9.26,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.85,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.56,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.15,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.47,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.23,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.1,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.12,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,9.23,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,10.78,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.13,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.02,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,11.42,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.51,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.39,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.81,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.58,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.13,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.08,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.74,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.51,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.43,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.53,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.92,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.76,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.48,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.34,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.36,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.22,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.84,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.17,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,10.63,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,12.37,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.63,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.12,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.1,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.1,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.74,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.51,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.88,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.53,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.17,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.14,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,3.92,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.06,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.64,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.03,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.12,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.73,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.5,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.79,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,3.08,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,NA,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.81,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.21,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.9,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.77,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.97,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.39,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.97,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.69,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.37,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.38,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.75,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.3,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.43,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.41,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.05,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.47,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.23,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.81,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.6,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.88,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,6.05,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.02,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.58,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.63,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.12,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.03,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.9,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.85,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.93,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.6,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.43,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.24,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.29,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.59,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.83,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.88,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.33,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.68,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.2,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.57,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.79,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.91,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.97,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.07,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.92,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.29,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.51,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.2,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.1,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.53,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.91,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,6.06,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.11,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.37,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.65,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.32,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.16,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.84,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.65,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.62,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.23,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.97,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.94,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.54,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.42,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.7,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.52,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.33,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.83,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.22,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.53,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.44,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.61,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.55,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.14,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.38,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.94,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.85,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,2.98,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.62,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,2.74,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.55,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.5,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.33,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.81,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.18,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.35,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.73,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.44,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.21,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.82,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.09,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.74,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.26,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.34,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.42,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.68,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.69,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.74,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.68,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.8,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.43,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.86,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.28,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.02,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.13,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.61,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.75,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.8,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.61,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.01,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.14,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.84,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.22,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.68,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.48,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.02,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.22,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.17,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.08,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.51,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.53,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.55,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.06,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.5,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.95,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.06,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.76,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.14,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.31,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.54,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.45,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.29,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.72,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.85,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.68,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.6,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.77,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.46,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.77,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.12,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.08,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.62,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.86,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.69,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.13,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.5,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.48,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.42,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.52,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.98,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.49,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.9,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.78,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,6.08,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.03,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.63,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,2.72,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.44,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.77,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.63,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.67,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.52,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.18,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.39,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.25,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.57,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.54,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.06,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.75,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.22,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.34,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.31,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.76,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,2.43,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.91,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.03,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.59,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.02,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.94,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.82,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.79,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.9,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.63,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.88,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.11,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.97,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.96,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.54,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.6,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.72,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,3.59,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,6.29,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.26,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.05,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.34,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,5.79,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.4,NA,
Indian,15,10-Sep-22,2,2,780,ISOPOD,NA,4.33,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.62,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.97,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.22,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,3.23,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.73,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.06,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.14,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.56,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.61,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.32,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.23,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.38,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,8.15,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.1,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.5,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.77,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.82,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.25,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.17,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.95,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.09,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.95,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.79,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.36,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.08,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.48,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.72,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.63,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.55,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.22,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.05,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,5.68,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.75,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.68,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.02,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,4.85,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,7.55,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,9.76,NA,
Indian,15,10-Sep-22,2,2,780,TRTR,Traskorchestia traskiana,6.54,NA,
