site_name,site_number,sampling_date,transect_number,distance_from_upper_transect,number_of_individuals_in_sample,species_id,species,length,mass,notes
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.42,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.44,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.46,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.28,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,6.64,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.57,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.16,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,6.68,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.88,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.05,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.12,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.74,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,6.39,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,6.19,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.55,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.22,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.07,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.81,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.35,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.65,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.69,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.96,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.09,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.86,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.62,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.75,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.7,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.29,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.98,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.38,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.91,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.97,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.45,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.09,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.49,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.23,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.6,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,5.25,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.01,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.76,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.2,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.44,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.06,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.42,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.78,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.16,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.74,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.38,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.82,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.04,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.17,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.75,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.41,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.43,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.91,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.55,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.86,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,4.37,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,3.33,NA,NA
Totem,14,9-Sep-22,3,4,344,TRTR,Traskorchestia traskiana,NA,NA,NA
Totem,14,9-Sep-22,3,4,344,ISOPOD,NA,4.93,NA,NA
Totem,14,9-Sep-22,3,4,344,ISOPOD,NA,4.33,NA,NA
Totem,14,9-Sep-22,3,4,344,OTHER,NA,NA,0.06,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.43,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.9,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.73,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.04,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.05,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.06,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.55,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.55,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.92,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.12,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.83,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,15.66,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.17,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.11,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.88,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.52,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.34,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.07,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.34,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.32,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.51,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.38,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.19,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.66,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.48,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.52,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.58,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.65,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.01,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.71,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,15.56,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.99,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.28,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.06,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.44,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.23,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.1,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.77,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.86,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.04,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.44,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.46,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.82,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.9,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.71,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.05,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,15.4,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.76,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.06,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.59,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.11,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.42,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.78,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.1,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.27,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.88,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.54,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.14,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.01,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.89,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.49,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,5.6,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.23,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,3.26,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,NA,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.97,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.54,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.4,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.42,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.95,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.53,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.14,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.08,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.92,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.96,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.97,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.56,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.75,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.62,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.25,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.1,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.97,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.88,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.62,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.42,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.94,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.95,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.31,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.95,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.99,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.19,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.2,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.95,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.42,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.96,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.03,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.28,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.48,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,5.38,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.98,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.24,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.07,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.92,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,4.13,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.69,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.77,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.55,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.86,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.35,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.84,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.86,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.07,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.91,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.53,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.65,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.45,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.86,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.69,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.99,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.47,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.15,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.17,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.58,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.75,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.47,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.15,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.46,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.27,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.26,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.36,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.47,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.46,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.79,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.95,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.35,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.36,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.96,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.51,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.49,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.78,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.8,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.34,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.81,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.8,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.29,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.89,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.62,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.57,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.58,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14.78,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.54,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.94,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.78,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.83,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.18,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,16.2,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.44,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.82,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.58,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.85,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.41,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.32,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.61,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.19,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.72,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.63,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.92,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.45,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.81,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.08,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,11.21,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.69,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.06,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.74,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.55,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.68,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.71,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.91,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,15.58,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,14,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.78,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.42,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12.63,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,13.73,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.05,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.32,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.65,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.1,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.85,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.48,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.9,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.33,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.77,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,7.5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.51,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,10.1,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,9.38,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,6.88,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,5.9,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,8.61,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,5,NA,NA
Indian,15,10-Sep-22,2,3,477,TRTR,Traskorchestia traskiana,12,NA,NA
